Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Unincorporated businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1989:Q3,pct99to100,3397946,3549714,535482,265880,751191,106980,106393,840175,943613,151768,99228,27117,25423
1989:Q3,pct80to99,8967262,10452052,3036663,700183,926531,1556892,613874,1424002,2193907,1484790,1149679,250302,84809
1989:Q3,pct60to80,3378296,4217051,1408279,431257,227156,847327,150341,281268,871424,838755,565700,244684,28371
1989:Q3,pct40to60,2547697,2972791,999838,250995,120511,628717,79559,247878,645293,425094,258913,159522,6659
1989:Q3,pct20to40,1559571,1748750,669590,172218,41505,238036,55754,128551,443096,189179,113386,69864,5929
1989:Q3,pct00to20,589218,652405,243317,75647,23550,104377,8103,47747,149665,63188,24249,32719,6220
1989:Q4,pct99to100,3474233,3634745,548541,269872,762027,113680,112696,858635,969295,160512,105163,27248,28101
1989:Q4,pct80to99,9129692,10639321,3084009,706426,958898,1590640,637220,1422259,2239869,1509629,1170413,257038,82178
1989:Q4,pct60to80,3448087,4304003,1427403,435954,233610,872730,162772,289615,881919,855916,577288,250780,27848
1989:Q4,pct40to60,2578732,3015306,1007769,255333,126933,632243,81061,251681,660285,436574,265095,164158,7321
1989:Q4,pct20to40,1574413,1772684,668480,177994,45894,250627,54613,125365,449710,198271,115837,76305,6129
1989:Q4,pct00to20,612825,679468,258116,80004,24742,107147,7874,49271,152315,66643,26784,33756,6103
1990:Q1,pct99to100,3446086,3615289,555907,265234,697595,119713,115435,874375,987031,169203,113558,24920,30725
1990:Q1,pct80to99,9113492,10648403,3066426,723360,911032,1616857,643510,1416904,2270315,1534911,1200355,250414,84142
1990:Q1,pct60to80,3485504,4349600,1432347,445085,225058,894313,168394,297533,886871,864096,594639,242035,27422
1990:Q1,pct40to60,2596348,3042651,1009419,267288,127518,634363,79781,254799,669484,446303,276182,161789,8332
1990:Q1,pct20to40,1599053,1801279,677998,182953,48043,263019,52527,122038,454702,202227,119706,76244,6277
1990:Q1,pct00to20,627508,701155,270889,83064,24265,109678,7696,50747,154816,73647,30960,36918,5769
1990:Q2,pct99to100,3502397,3680972,564225,268812,712183,126040,119413,894140,996158,178575,121487,24196,32892
1990:Q2,pct80to99,9232410,10790055,3109139,727984,948711,1646129,661103,1415218,2281771,1557645,1224122,251036,82487
1990:Q2,pct60to80,3545306,4420805,1444700,448821,232539,917521,178998,306333,891893,875500,607181,241522,26797
1990:Q2,pct40to60,2610906,3068466,1005977,271121,134591,637037,80747,258860,680132,457560,285155,163488,8917
1990:Q2,pct20to40,1612134,1821630,678619,188481,52811,275563,50863,118652,456641,209497,123089,80039,6369
1990:Q2,pct00to20,646937,725772,282500,87168,25603,112317,7542,52347,158295,78835,34884,38432,5519
1990:Q3,pct99to100,3397256,3583510,578819,260738,554751,131893,120078,915364,1021867,186253,127995,23720,34538
1990:Q3,pct80to99,9133861,10707234,3110159,740247,799372,1669924,652709,1414402,2320422,1573373,1245157,254024,74192
1990:Q3,pct60to80,3568162,4456177,1462602,454523,204862,937978,178409,315513,902290,888016,618570,243510,25936
1990:Q3,pct40to60,2630412,3097752,1016160,281723,127291,638671,76595,263243,694069,467340,291950,166283,9107
1990:Q3,pct20to40,1632851,1849963,695387,191128,51761,287988,47924,115168,460607,217112,125778,84844,6490
1990:Q3,pct00to20,665848,749108,299600,87795,22957,114785,7351,54005,162616,83260,37816,39920,5524
1990:Q4,pct99to100,3533214,3726270,585038,256114,624563,137956,127189,930714,1064696,193056,132791,22892,37373
1990:Q4,pct80to99,9286802,10883445,3072628,749486,899249,1695823,678503,1406603,2381153,1596643,1263936,256720,75987
1990:Q4,pct60to80,3641323,4541322,1460693,459244,224252,959573,192274,323674,921612,899999,629523,244981,25495
1990:Q4,pct40to60,2672048,3147021,1019056,290085,139660,640682,78270,266184,713083,474973,296369,168636,9968
1990:Q4,pct20to40,1651538,1874940,697687,194653,58812,300537,46356,111516,465379,223402,127665,89145,6592
1990:Q4,pct00to20,687563,774292,311293,89460,25677,117332,7040,55540,167950,86730,39528,42017,5185
1991:Q1,pct99to100,3666060,3864238,588682,257531,737522,144017,136311,935112,1065063,198178,137762,20211,40205
1991:Q1,pct80to99,9495207,11100678,3068152,756398,1046020,1721481,710355,1386456,2411816,1605471,1281280,248572,75619
1991:Q1,pct60to80,3714949,4613759,1460849,463971,251826,981106,208751,329877,917379,898810,639181,234553,25076
1991:Q1,pct40to60,2701385,3178209,1015132,295952,155276,642630,80667,266470,722082,476824,300552,165280,10992
1991:Q1,pct20to40,1670234,1894682,694095,200349,67386,313134,44844,107666,467208,224448,129539,88025,6884
1991:Q1,pct00to20,700964,792912,320493,93584,29383,119879,6616,56833,166124,91948,41376,45568,5004
1991:Q2,pct99to100,3651344,3857842,598488,254047,714011,150286,141183,945439,1054388,206498,145532,19004,41962
1991:Q2,pct80to99,9502494,11128165,3080035,761717,1045234,1749235,724113,1371975,2395857,1625671,1305472,246912,73287
1991:Q2,pct60to80,3754710,4662683,1470172,466714,252158,1003768,217827,337346,914699,907973,652190,231487,24296
1991:Q2,pct40to60,2714569,3201053,1017827,302317,159979,644959,80232,268157,727582,486484,309412,165710,11362
1991:Q2,pct20to40,1683568,1913857,701511,203757,71458,325852,42474,103768,465037,230288,132882,90626,6780
1991:Q2,pct00to20,719000,816413,334779,95146,29977,122503,6312,58301,169395,97413,45163,47567,4683
1991:Q3,pct99to100,3716432,3931830,610752,244318,760754,156508,148848,951492,1059157,215398,152441,18470,44487
1991:Q3,pct80to99,9610380,11249679,3077327,772893,1121090,1776256,750001,1352273,2399839,1639299,1313191,245366,80742
1991:Q3,pct60to80,3835965,4740864,1484685,471561,266370,1026115,232174,344158,915800,904899,652084,228936,23879
1991:Q3,pct40to60,2749037,3241494,1025446,313253,170325,647135,81714,268796,734825,492457,313115,166994,12348
1991:Q3,pct20to40,1710297,1946458,720376,206122,78015,338604,40440,99737,463164,236161,135093,94395,6673
1991:Q3,pct00to20,742266,843185,351803,95328,32198,125112,5899,59698,173146,100918,48580,48339,3999
1991:Q4,pct99to100,3903349,4129239,622220,240081,921683,162805,157636,951491,1073323,225890,160345,18227,47318
1991:Q4,pct80to99,9849227,11520120,3084188,777592,1319365,1803897,781504,1325469,2428105,1670893,1333711,247826,89356
1991:Q4,pct60to80,3926274,4842175,1497832,473850,302161,1048835,249127,350014,920356,915900,661794,230528,23578
1991:Q4,pct40to60,2783296,3287975,1032903,319775,188960,649415,84160,267965,744797,504679,321168,169997,13514
1991:Q4,pct20to40,1726942,1971650,727228,209453,88241,351431,38495,95565,461236,244708,138335,99695,6678
1991:Q4,pct00to20,764753,869912,366214,96695,36954,127750,5435,60989,175874,105159,52527,49308,3324
1992:Q1,pct99to100,3848284,4084346,631115,239957,880187,170506,160882,955820,1045880,236062,169616,16643,49803
1992:Q1,pct80to99,9839827,11509146,3107529,779349,1301644,1847272,784628,1302540,2386184,1669319,1346645,238564,84110
1992:Q1,pct60to80,3976381,4882782,1510462,475361,299457,1079630,253844,356854,907174,906400,663794,219642,22964
1992:Q1,pct40to60,2789253,3299899,1036189,324002,192922,654697,81649,268151,742289,510646,328777,167643,14226
1992:Q1,pct20to40,1732507,1981539,729109,214049,92220,364760,35309,91319,454773,249031,141817,100235,6979
1992:Q1,pct00to20,781897,893466,380142,99486,37256,130910,5115,62422,178135,111570,57627,50626,3317
1992:Q2,pct99to100,3810644,4056801,638373,237916,863821,165397,166253,963658,1021383,246158,177559,16065,52534
1992:Q2,pct80to99,9901566,11583674,3123197,784700,1311330,1909239,800386,1282565,2372257,1682108,1357520,235991,88597
1992:Q2,pct60to80,4015526,4919292,1520739,478610,301612,1092772,264230,364517,896813,903766,665222,215979,22565
1992:Q2,pct40to60,2813252,3331771,1036854,330632,198843,667235,81426,269151,747630,518518,334489,168791,15238
1992:Q2,pct20to40,1745529,2001481,734711,218912,97100,381148,32527,86981,450102,255953,144662,104198,7093
1992:Q2,pct00to20,804112,920052,394180,102450,38137,138742,4744,63974,177825,115940,61791,51308,2841
1992:Q3,pct99to100,3853764,4108634,652654,224217,899500,160079,173815,978498,1019872,254870,184618,15356,54896
1992:Q3,pct80to99,10034369,11738539,3117238,797410,1377032,1970977,825545,1269194,2381144,1704170,1379622,237484,87064
1992:Q3,pct60to80,4085781,5000887,1548984,483640,313592,1105437,278809,373615,896811,915107,676867,216311,21929
1992:Q3,pct40to60,2875925,3404860,1059616,343879,208568,679644,82721,271795,758636,528935,342032,171038,15865
1992:Q3,pct20to40,1787447,2050972,769775,220785,103702,397693,29978,82558,446480,263525,147652,108781,7092
1992:Q3,pct00to20,834603,955222,415721,101793,40183,146650,4274,65721,180880,120618,65088,52962,2568
1992:Q4,pct99to100,4049865,4306870,669336,226908,1048867,159078,178052,968240,1056388,257004,186210,15329,55465
1992:Q4,pct80to99,10283048,12008509,3146136,804611,1538394,2029473,850853,1265091,2373951,1725461,1392591,247257,85613
1992:Q4,pct60to80,4161783,5098470,1569276,491132,349341,1127830,287395,372153,901342,936687,692475,221568,22644
1992:Q4,pct40to60,2908735,3448611,1072371,346041,219751,700245,92059,264632,753512,539877,349023,175141,15713
1992:Q4,pct20to40,1813277,2086573,773018,222101,112228,405638,33851,86586,453152,273297,153690,110967,8640
1992:Q4,pct00to20,856741,980991,422065,102675,43764,149955,6338,73575,182618,124250,66914,54507,2829
1993:Q1,pct99to100,4153748,4409733,666572,246635,1097414,156029,184970,977361,1080753,255985,186332,13327,56326
1993:Q1,pct80to99,10428283,12156344,3186716,795901,1593000,2065622,884993,1281582,2348530,1728061,1392397,244184,91480
1993:Q1,pct60to80,4213745,5148637,1578075,493006,366503,1138723,299585,374088,898657,934892,698432,212857,23603
1993:Q1,pct40to60,2906457,3446215,1065617,336269,224067,716633,102447,261903,739278,539758,351159,172708,15891
1993:Q1,pct20to40,1822237,2097619,755626,226953,117777,413044,37901,90816,455502,275382,158496,106750,10136
1993:Q1,pct00to20,869246,997355,417499,107850,45173,152562,8227,82121,183923,128108,67889,57437,2782
1993:Q2,pct99to100,4214757,4472028,678187,247391,1117641,152952,188432,985262,1102162,257271,188030,12497,56744
1993:Q2,pct80to99,10525556,12274887,3216806,807729,1617758,2102002,902894,1296936,2330762,1749331,1409286,250607,89438
1993:Q2,pct60to80,4258733,5214581,1607227,502621,378472,1149677,304675,375752,896157,955847,717279,214315,24253
1993:Q2,pct40to60,2927760,3477288,1077472,341212,226507,733132,109955,258699,730311,549527,359235,174707,15585
1993:Q2,pct20to40,1858304,2141289,773754,228561,122506,420495,41246,95161,459565,282985,164793,106653,11539
1993:Q2,pct00to20,888958,1021578,426640,108932,45979,155185,10195,90917,183730,132621,69722,59884,3015
1993:Q3,pct99to100,4324040,4582063,690284,246094,1184964,149946,192645,998243,1119887,258023,188424,12101,57498
1993:Q3,pct80to99,10675649,12460387,3245365,821021,1692245,2139704,926167,1317736,2318149,1784738,1425748,261248,97742
1993:Q3,pct60to80,4313420,5296144,1638201,512542,399189,1161252,312124,378217,894619,982724,737256,220262,25206
1993:Q3,pct40to60,2957513,3517659,1087778,347403,232107,749949,118391,256520,725511,560145,365878,178565,15702
1993:Q3,pct20to40,1902674,2194305,797449,229659,128653,428020,44746,99624,466154,291631,170611,108208,12812
1993:Q3,pct00to20,911897,1047586,436943,109349,47797,157858,12128,100076,183436,135689,70615,62284,2790
1993:Q4,pct99to100,4453508,4714092,700135,251693,1252107,146647,195441,1007485,1160584,260584,189389,13080,58115
1993:Q4,pct80to99,10839683,12657878,3281690,831855,1766536,2174738,938479,1334772,2329808,1818195,1437406,277723,103066
1993:Q4,pct60to80,4369157,5380245,1668844,522453,419920,1171393,314657,379974,903005,1011087,752540,232491,26056
1993:Q4,pct40to60,2982865,3556505,1100707,350725,237696,766330,124566,253256,723226,573640,371907,186077,15656
1993:Q4,pct20to40,1935289,2239503,810885,233100,134818,435521,47703,104205,473271,304214,176423,113699,14092
1993:Q4,pct00to20,938727,1076519,444481,112423,49611,160457,14020,109451,186076,137792,72012,63098,2682
1994:Q1,pct99to100,4464845,4723983,700708,264738,1177630,143410,196700,1024175,1216621,259137,188810,11406,58921
1994:Q1,pct80to99,10881930,12709864,3339708,832369,1691521,2211017,942978,1359666,2332605,1827934,1445361,279926,102647
1994:Q1,pct60to80,4402373,5425177,1690214,527962,414356,1182111,313829,382898,913806,1022803,766459,229353,26991
1994:Q1,pct40to60,2982442,3559320,1095363,347182,233875,783018,129305,251586,718991,576878,375446,185690,15742
1994:Q1,pct20to40,1957149,2265500,809117,237322,136722,443097,50286,108878,480077,308351,181521,111099,15731
1994:Q1,pct00to20,960057,1101783,447259,116583,48396,163104,15913,119202,191326,141726,72356,66402,2968
1994:Q2,pct99to100,4500824,4763111,708687,269952,1134626,139995,200722,1045083,1264045,262287,190506,11978,59803
1994:Q2,pct80to99,10928002,12782708,3383980,842469,1649481,2245930,957784,1389013,2314052,1854706,1458162,293628,102916
1994:Q2,pct60to80,4439976,5488397,1718912,537225,414483,1192056,317266,386419,922036,1048422,781950,238459,28013
1994:Q2,pct40to60,2989973,3580238,1099428,350280,232078,799523,135463,250745,712721,590265,382521,191817,15927
1994:Q2,pct20to40,1986480,2306803,823447,240454,139497,450687,53197,113630,485891,320323,187705,115250,17368
1994:Q2,pct00to20,988214,1133180,456009,119233,47842,165718,17679,129254,197444,144966,74271,67448,3247
1994:Q3,pct99to100,4588097,4853309,716384,269304,1158013,136735,206623,1058586,1307664,265212,191982,12836,60394
1994:Q3,pct80to99,11042624,12924345,3394481,858298,1677757,2283102,984627,1410820,2315260,1881721,1471723,309584,100414
1994:Q3,pct60to80,4496529,5573616,1752681,548437,427107,1203098,325922,388628,927743,1077087,798375,249892,28820
1994:Q3,pct40to60,3021477,3625786,1114769,357647,234808,816530,143809,247932,710291,604310,389573,198955,15782
1994:Q3,pct20to40,2029279,2362432,848692,242441,144356,458378,56585,118524,493456,333153,193877,120374,18902
1994:Q3,pct00to20,1015635,1163530,466634,120387,48726,168413,19427,139493,200449,147895,76016,68313,3566
1994:Q4,pct99to100,4661874,4932064,722362,272159,1130286,133079,205701,1071607,1396870,270190,193803,14913,61474
1994:Q4,pct80to99,11063940,12989523,3398239,867874,1651807,2316585,974978,1432263,2347777,1925583,1484314,331862,109407
1994:Q4,pct60to80,4528041,5639644,1778332,556766,430000,1212158,318942,390673,952772,1111604,813511,267983,30110
1994:Q4,pct40to60,3039931,3662393,1129432,361100,234025,832924,145649,244806,714457,622462,396690,209471,16301
1994:Q4,pct20to40,2055610,2405095,860750,244486,147557,466034,58412,123537,504320,349485,200109,129096,20280
1994:Q4,pct00to20,1046946,1196240,472682,121750,48495,171003,21230,150010,211070,149295,78016,67843,3436
1995:Q1,pct99to100,4798991,5068352,724077,277611,1219197,130162,214042,1079523,1423740,269361,193543,13640,62178
1995:Q1,pct80to99,11280401,13210346,3405468,879131,1749726,2358569,1014484,1448634,2354333,1929945,1489877,335828,104240
1995:Q1,pct60to80,4601885,5724475,1800918,566550,455193,1225544,332930,391820,951519,1122589,825110,266456,31023
1995:Q1,pct40to60,3077658,3704138,1138266,364763,241309,850987,156085,240233,712496,626480,399967,210254,16259
1995:Q1,pct20to40,2093534,2448468,868568,247993,154594,473940,62273,128723,512378,354935,205295,127696,21944
1995:Q1,pct00to20,1066912,1220178,477906,124648,50815,173867,22930,160805,209207,153266,78642,70673,3951
1995:Q2,pct99to100,4969785,5240641,735438,272427,1315472,133913,222289,1089025,1472076,270856,193646,14010,63200
1995:Q2,pct80to99,11452723,13412903,3389097,893091,1855314,2383987,1059212,1466801,2365401,1960180,1504349,351274,104557
1995:Q2,pct60to80,4702724,5856431,1834830,575552,481803,1266651,349309,393146,955140,1153707,844211,277226,32270
1995:Q2,pct40to60,3120455,3759671,1160102,372365,249051,863036,167821,235832,711464,639216,405993,216555,16668
1995:Q2,pct20to40,2141472,2507933,898248,247693,161878,478289,66372,134032,521421,366461,211219,131692,23550
1995:Q2,pct00to20,1094091,1250178,490594,123204,53289,176167,24704,171923,210298,156087,79419,72370,4298
1995:Q3,pct99to100,5145230,5419960,726025,271056,1439994,137411,232812,1105961,1506701,274730,195287,15080,64363
1995:Q3,pct80to99,11546063,13549977,3282657,903072,1990559,2406849,1110395,1492669,2363776,2003914,1519986,369137,114791
1995:Q3,pct60to80,4766849,5953338,1829000,583060,513761,1306396,368162,395560,957398,1186489,862347,290416,33726
1995:Q3,pct40to60,3154045,3809579,1177688,377088,258632,874660,180281,233051,708179,655534,413773,224410,17351
1995:Q3,pct20to40,2163166,2543200,903905,248096,170064,482634,70720,139367,528414,380034,217681,137534,24819
1995:Q3,pct00to20,1113950,1272379,493862,122652,56367,178397,26404,183324,211373,158429,81262,73023,4144
1995:Q4,pct99to100,5323609,5604869,743643,270064,1567615,144179,237573,1116374,1525422,281260,195699,17304,68257
1995:Q4,pct80to99,11893319,13925050,3326512,914833,2148935,2426234,1151448,1526703,2430385,2031731,1535001,384720,112010
1995:Q4,pct60to80,4862793,6084738,1841363,586477,542973,1347658,394029,396290,975948,1221946,873754,311927,36265
1995:Q4,pct40to60,3182808,3854494,1185264,382183,269488,877469,186436,236322,717332,671686,417750,235921,18015
1995:Q4,pct20to40,2189554,2577472,903042,251420,178021,490164,71247,143775,539804,387918,218610,145148,24160
1995:Q4,pct00to20,1118068,1275985,489424,124329,58722,180656,25837,177067,219950,157917,79694,73139,5084
1996:Q1,pct99to100,5412476,5696218,754132,271635,1626641,150712,241714,1119961,1531423,283742,197615,15730,70397
1996:Q1,pct80to99,12148764,14219076,3383586,928270,2235089,2442602,1191316,1553848,2484364,2070312,1561695,379829,128788
1996:Q1,pct60to80,4958935,6200845,1863810,591371,559415,1387633,419628,395962,983027,1241910,893530,311391,36989
1996:Q1,pct40to60,3205804,3885006,1189476,387478,275927,879699,192435,237902,722090,679202,426243,236614,16345
1996:Q1,pct20to40,2232821,2616811,908691,256176,183882,497677,71587,148294,550504,383990,220744,141460,21786
1996:Q1,pct00to20,1120601,1280739,490967,127513,59638,182832,25218,170856,223715,160138,79031,77183,3924
1996:Q2,pct99to100,5507313,5799412,768148,266177,1695069,157242,242745,1128273,1541758,292100,200935,16809,74356
1996:Q2,pct80to99,12354008,14457152,3425675,940179,2331244,2458428,1217029,1585776,2498821,2103144,1585235,387631,130278
1996:Q2,pct60to80,5046076,6318413,1888185,593874,577771,1427601,439316,396402,995264,1272337,908497,324249,39591
1996:Q2,pct40to60,3223677,3920054,1199189,393722,283102,881812,196001,240645,725583,696377,435101,244363,16913
1996:Q2,pct20to40,2271868,2661244,924086,257694,190095,505231,71227,152754,560157,389377,223049,145407,20921
1996:Q2,pct00to20,1130190,1292278,495526,127169,60784,185002,24605,164660,234531,162087,79391,78119,4577
1996:Q3,pct99to100,5539816,5839969,785461,263359,1686507,163715,245029,1134975,1560923,300153,204605,17828,77720
1996:Q3,pct80to99,12485950,14621350,3469275,954159,2345457,2473128,1249013,1616106,2514212,2135401,1610288,395095,130018
1996:Q3,pct60to80,5114021,6416552,1908425,598102,581425,1467272,461790,396603,1002935,1302531,924275,336684,41572
1996:Q3,pct40to60,3241535,3954767,1215019,400342,285081,883693,200561,242988,727082,713232,444638,251944,16650
1996:Q3,pct20to40,2302421,2696976,931761,260763,193747,512812,70996,157247,569649,394555,225571,149182,19802
1996:Q3,pct00to20,1136228,1300357,498151,128450,60288,187149,23902,158485,243932,164129,79985,79114,5030
1996:Q4,pct99to100,5721145,6027410,794031,268009,1774441,169312,262733,1158785,1600099,306265,207021,19279,79965
1996:Q4,pct80to99,12797249,14969999,3516240,961195,2462464,2477729,1337579,1663600,2551193,2172751,1632652,406111,133988
1996:Q4,pct60to80,5222782,6557291,1926523,599928,603737,1502120,507939,399600,1017443,1334509,939339,352870,42300
1996:Q4,pct40to60,3275681,4004289,1233675,401700,293765,883652,213335,249534,728628,728608,452300,261188,15120
1996:Q4,pct20to40,2320227,2720205,922657,265403,200695,520214,72663,161493,577080,399977,227585,154497,17895
1996:Q4,pct00to20,1144169,1308526,495980,131694,61900,188994,22449,152402,255107,164357,79736,79934,4687
1997:Q1,pct99to100,5738442,6049611,805180,269254,1783107,175959,259641,1188903,1567567,311169,209394,17544,84231
1997:Q1,pct80to99,12912404,15099340,3554185,973302,2494718,2493241,1348988,1717418,2517488,2186936,1648557,396734,141645
1997:Q1,pct60to80,5286565,6627533,1944923,603910,610750,1542778,521915,403693,999564,1340968,948642,346979,45347
1997:Q1,pct40to60,3288748,4022834,1243322,406391,296994,885636,214640,257618,718233,734086,458141,260018,15927
1997:Q1,pct20to40,2346839,2742615,921458,269754,204914,527917,71405,165668,581499,395776,229158,149661,16957
1997:Q1,pct00to20,1137603,1305510,494520,134432,61811,191188,21818,146435,255306,167907,79557,83239,5111
1997:Q2,pct99to100,6121781,6440083,821161,263171,2114150,183432,278133,1209038,1570998,318302,212416,18002,87884
1997:Q2,pct80to99,13519639,15744413,3595321,983130,2872207,2517346,1477208,1761237,2537964,2224774,1671405,401343,152026
1997:Q2,pct60to80,5487400,6854443,1978702,604973,680358,1588021,587893,406201,1008296,1367043,963213,356094,47736
1997:Q2,pct40to60,3358531,4106969,1261478,411720,322689,889213,236835,263243,721791,748438,466414,265976,16048
1997:Q2,pct20to40,2400073,2798893,938056,270600,220400,535856,74645,170001,589336,398820,231396,151817,15607
1997:Q2,pct00to20,1150758,1320404,500451,133372,68703,193657,20532,140471,263218,169647,79744,84806,5097
1997:Q3,pct99to100,6370534,6695850,837344,258033,2303786,190634,292149,1234044,1579859,325316,217688,18551,89077
1997:Q3,pct80to99,13957931,16235109,3631550,997522,3098486,2538000,1580305,1809962,2579284,2277178,1707931,407319,161928
1997:Q3,pct60to80,5642627,7043241,2008518,608849,722551,1631783,642987,409564,1018989,1400614,986799,366571,47244
1997:Q3,pct40to60,3417703,4184262,1281015,419078,338550,892111,254423,270057,729028,766559,480322,272475,13762
1997:Q3,pct20to40,2445926,2848483,949615,272834,230973,543759,76761,174284,600257,402556,235213,154424,12919
1997:Q3,pct00to20,1160262,1332054,505277,133679,72531,196028,19255,134603,270681,171793,81327,86465,4001
1997:Q4,pct99to100,6516964,6852683,848329,265024,2347369,196953,287364,1280033,1627611,335719,221539,20237,93943
1997:Q4,pct80to99,14194062,16501973,3700045,1004956,3169331,2548376,1580417,1879779,2619070,2307911,1723949,416046,167916
1997:Q4,pct60to80,5734753,7160081,2037814,611303,736895,1670688,652156,416522,1034704,1425328,993997,380368,50963
1997:Q4,pct40to60,3442619,4226203,1298076,420027,344580,893035,253334,281995,735156,783584,487383,281397,14804
1997:Q4,pct20to40,2461578,2870870,940683,278572,236695,551474,74705,178325,610416,409292,237256,159791,12245
1997:Q4,pct00to20,1171461,1344694,505343,138080,73254,198093,18458,129041,282425,173234,82235,86326,4673
1998:Q1,pct99to100,6961754,7304258,865444,261723,2736527,205912,307094,1290341,1637216,342504,226343,18706,97455
1998:Q1,pct80to99,14951098,17281400,3767771,1017633,3608447,2587638,1716088,1913822,2670000,2330302,1747489,406546,176267
1998:Q1,pct60to80,5986091,7419966,2081063,614542,817176,1724205,722337,417502,1043140,1433875,1006523,374133,53219
1998:Q1,pct40to60,3527262,4319479,1321227,426069,373875,899390,276813,285209,736895,792217,497273,280250,14694
1998:Q1,pct20to40,2519992,2926263,952575,281213,253930,559854,77918,182823,617950,406271,240100,155322,10849
1998:Q1,pct00to20,1183465,1360959,511589,138880,81312,201052,16872,123109,288145,177494,83717,89086,4691
1998:Q2,pct99to100,7102769,7453874,889800,260796,2788846,217114,303514,1319628,1674176,351106,230736,20002,100368
1998:Q2,pct80to99,15292428,17675974,3877519,1030786,3689470,2651595,1736237,1966970,2723397,2383546,1781785,417650,184111
1998:Q2,pct60to80,6095395,7569156,2134141,618558,833517,1754263,741593,421743,1065341,1473762,1029184,390040,54538
1998:Q2,pct40to60,3568540,4381497,1345815,431765,380696,903299,280099,293058,746765,812957,509703,289378,13876
1998:Q2,pct20to40,2555894,2968884,967780,284942,260114,563550,76594,187109,628794,412989,243569,160411,9009
1998:Q2,pct00to20,1202001,1381384,522990,140860,82248,200426,16077,117458,301325,179383,84725,90263,4395
1998:Q3,pct99to100,6794097,7154065,918274,246147,2395942,227018,275587,1333682,1757415,359968,235529,20860,103579
1998:Q3,pct80to99,14955677,17376678,3918929,1054608,3293583,2701399,1624934,2004878,2778347,2421000,1815033,425262,180705
1998:Q3,pct60to80,6069150,7578258,2197330,625798,764165,1777349,701531,423409,1088676,1509108,1050290,402178,56640
1998:Q3,pct40to60,3575454,4407881,1391596,446095,357114,904586,259459,297194,751837,832428,522160,296825,13443
1998:Q3,pct20to40,2583193,3002156,999591,285310,250981,566974,69956,191581,637763,418963,247099,163965,7899
1998:Q3,pct00to20,1218390,1401061,543537,138771,73726,199386,16078,111616,317947,182671,86045,91628,4998
1998:Q4,pct99to100,7389789,7760410,950661,265308,2876447,226917,317253,1342336,1781488,370620,241339,24616,104665
1998:Q4,pct80to99,16019628,18507466,4056091,1060114,3899904,2792779,1823235,2035743,2839600,2487838,1865798,436742,185298
1998:Q4,pct60to80,6300572,7834645,2227630,630138,876260,1788235,784020,420181,1108181,1534074,1067768,411571,54735
1998:Q4,pct40to60,3676203,4528331,1412577,441355,403473,924846,293603,287302,765174,852128,534078,303564,14486
1998:Q4,pct20to40,2607513,3039382,1005780,293598,265519,569270,78740,191960,634514,431869,251659,171157,9053
1998:Q4,pct00to20,1218423,1405579,540069,143250,89971,199186,14102,107464,311537,187156,87948,93621,5587
1999:Q1,pct99to100,7337240,7715483,972931,269885,2836961,225503,329849,1321797,1758557,378243,246058,26307,105878
1999:Q1,pct80to99,16262793,18800039,4125840,1072534,3945148,2869910,1871081,2036773,2878754,2537246,1911420,435924,189902
1999:Q1,pct60to80,6375370,7916252,2272240,635349,887491,1791842,798675,411948,1118707,1540881,1081886,407335,51660
1999:Q1,pct40to60,3724674,4586411,1446105,443607,413766,942369,300740,270491,769334,861737,543600,303550,14587
1999:Q1,pct20to40,2625069,3062070,1029854,297367,262398,571217,81543,192597,627095,437002,255522,171889,9591
1999:Q1,pct00to20,1203056,1395350,542367,142528,94872,198520,13239,102894,300929,192294,89150,97393,5751
1999:Q2,pct99to100,7607166,7995529,1000152,283522,3067018,224556,348865,1359366,1712050,388363,251580,29402,107381
1999:Q2,pct80to99,16855861,19479177,4271355,1084689,4281508,2952713,1957845,2096125,2834942,2623316,1964419,443983,214914
1999:Q2,pct60to80,6512884,8076309,2323630,642412,951506,1798137,830574,414066,1115984,1563424,1101098,412737,49589
1999:Q2,pct40to60,3784181,4663846,1469026,443556,443039,961002,314973,268210,764041,879666,555723,308158,15785
1999:Q2,pct20to40,2643267,3090343,1051294,304798,268992,573311,85863,192769,613316,447077,260081,177028,9968
1999:Q2,pct00to20,1204831,1401049,548027,145867,105588,198024,12287,99464,291792,196218,90790,100273,5155
1999:Q3,pct99to100,7459709,7860187,1032653,287524,2827380,222232,342622,1430464,1717312,400478,259615,33385,107478
1999:Q3,pct80to99,16872957,19570705,4387806,1104827,4100454,3020743,1904990,2189678,2862207,2697748,2025602,455253,216893
1999:Q3,pct60to80,6514892,8106425,2381427,652069,921533,1796794,800169,422473,1131961,1591533,1123877,421780,45876
1999:Q3,pct40to60,3815756,4718239,1506366,449857,437826,976802,303976,274449,768963,902483,572151,314825,15507
1999:Q3,pct20to40,2653627,3114161,1086544,309964,259071,575038,84554,192930,606060,460534,265916,184392,10226
1999:Q3,pct00to20,1201079,1402517,558374,146461,105478,197034,12005,96868,286297,201438,94097,102259,5082
1999:Q4,pct99to100,8217292,8633194,1060420,300793,3454559,222936,375922,1449916,1768648,415902,268117,38515,109270
