Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2010:Q4,NoHS,2054410,1070640,821712,248928,983770,194272,10759,24935,21099,3836,22896,172,22724,78948,29596,43752,39915,324422,160314,53962,450755,450162,329219,113166,4098,3679,592,1603655,13907086
2011:Q1,College,50083458,13174315,10969600,2204715,36909142,4044427,1274366,2725300,2044887,680413,878653,807140,71513,10888065,851640,942162,3388919,6854711,4613618,447280,7339714,7322885,5582867,1258562,66181,415274,16829,42743744,36735227
2011:Q1,SomeCollege,12554448,4416595,3359384,1057212,8137853,1296336,235949,430927,308428,122499,83404,68762,14643,1408050,216015,305151,683104,2445420,848950,184546,2971973,2967771,2190898,681786,28651,66437,4202,9582475,29746197
2011:Q1,HS,12003971,4418302,3358488,1059814,7585669,1051042,154851,252206,186375,65831,41109,16719,24391,1025191,232160,328568,595552,2691529,986560,226901,2498702,2494068,1827047,579385,56943,30693,4635,9505269,37979715
2011:Q1,NoHS,2025836,1049013,802490,246522,976823,189507,9562,29024,25675,3349,21376,320,21056,83809,28693,42488,41704,323805,153272,53583,437526,436950,319315,108576,4461,4598,576,1588310,13762152
2011:Q2,College,50315958,13136845,10909055,2227790,37179113,4164705,1255907,2804098,2022168,781930,918770,843857,74912,10855044,872776,943010,3390985,6849839,4673663,450316,7326606,7309279,5568429,1271767,57422,411660,17327,42989352,36978787
2011:Q2,SomeCollege,12681844,4398888,3334005,1064884,8282956,1299330,236644,461124,310295,150829,96473,81452,15020,1424151,217934,310011,696717,2484375,870155,186041,2950939,2946688,2158441,688021,32769,67457,4251,9730905,29885841
2011:Q2,HS,12043940,4416810,3351041,1065769,7627129,1071441,149289,265064,185247,79817,34542,11403,23139,994592,228537,339561,596095,2752368,968353,227288,2489688,2485105,1822539,585290,45199,32077,4583,9554252,38098250
2011:Q2,NoHS,1999822,1035594,784963,250631,964228,183992,8667,34412,30702,3710,19903,482,19422,82295,27801,41463,42803,322868,146803,53220,429121,428559,311258,107999,4732,4570,562,1570702,13628130
2011:Q3,College,48897820,13130880,10876617,2254263,35766940,4296749,1235995,3084477,2232003,852474,906463,827352,79111,9288721,887062,917944,3101840,6816997,4770259,460433,7332892,7316387,5559959,1300909,59061,396459,16505,41564928,37218128
2011:Q3,SomeCollege,12528001,4384466,3321132,1063334,8143535,1304182,236937,523031,352077,170953,107068,91527,15542,1222717,218651,297405,630093,2510982,901665,190804,2936436,2932254,2128169,699610,37917,66557,4182,9591565,30033051
2011:Q3,HS,11807940,4388819,3316312,1072507,7419122,1094379,143873,289221,199422,89799,36507,14468,22039,771542,223432,333376,537221,2798708,958277,232585,2494688,2490419,1817021,593652,46248,33498,4268,9313253,38230630
2011:Q3,NoHS,1949951,1017900,777376,240525,932051,178738,7823,35495,31597,3897,18923,608,18315,67787,26850,39030,42127,319773,141478,54028,421018,420500,303244,108005,5066,4186,518,1528933,13508555
2011:Q4,College,49792918,13046512,10780589,2265924,36746406,4433552,1257943,3074856,2218765,856091,845101,762992,82109,9855225,918014,928728,3245050,6822432,4891901,473604,7320717,7304141,5542140,1328656,61618,371727,16576,42472201,37454956
2011:Q4,SomeCollege,12776747,4346015,3280875,1065140,8430733,1309181,244234,526911,356372,170539,114340,98452,15888,1325263,222444,309255,683962,2557590,940549,197005,2921845,2917650,2097243,712601,43710,64096,4195,9854902,30187968
2011:Q4,HS,11981352,4368756,3295635,1073120,7612597,1118058,141976,289148,199182,89966,45396,24381,21015,816375,221898,351289,567177,2868233,953098,239948,2512117,2507982,1818389,606113,48536,34945,4135,9469235,38364854
2011:Q4,NoHS,1942557,1009340,768870,240470,933217,173617,7463,40664,36914,3751,17708,695,17013,71732,26180,38717,44297,320571,136916,55352,415469,414973,297167,108855,5424,3527,496,1527087,13406962
2012:Q1,College,51103954,12956680,10673561,2283118,38147274,4513703,1210813,2979462,2066391,913071,842643,760519,82124,11021954,928754,958394,3463258,6836031,4920003,472258,7330781,7312678,5534229,1332866,56332,389251,18103,43773173,37690977
2012:Q1,SomeCollege,13092477,4310698,3237809,1072889,8781779,1300965,239576,522657,335918,186738,123853,108083,15771,1516033,222606,334030,761254,2609357,954733,196715,2896814,2892472,2064822,710883,48051,68715,4342,10195663,30350736
2012:Q1,HS,12196875,4347085,3270459,1076626,7849790,1130170,134733,287812,189824,97988,45151,25181,19970,936063,215850,381753,612844,2942276,925737,237399,2478239,2473954,1800922,595682,41071,36278,4285,9718636,38488923
2012:Q1,NoHS,1938691,1001359,755078,246282,937332,167633,6465,47739,43872,3867,15820,809,15011,80760,25275,39507,46986,322563,130090,54495,403981,403473,287987,105611,5710,4165,508,1534710,13326887
2012:Q2,College,51092507,13096102,10797519,2298583,37996405,4536723,1174237,3145647,2275968,869679,853483,771926,81557,10688353,922067,936693,3398503,6817925,5050331,472443,7322375,7302707,5512869,1355947,53722,380169,19668,43770132,37927897
2012:Q2,SomeCollege,13193489,4354971,3283187,1071784,8838517,1279862,236474,552412,380582,171830,133878,118311,15567,1492218,219668,323993,758952,2646718,997173,197169,2880400,2875912,2031852,722182,52970,68907,4488,10313089,30521497
2012:Q2,HS,12165235,4366399,3288822,1077577,7798836,1130477,128413,294898,203786,91112,43063,24119,18944,866259,205966,377656,599815,2996620,919920,235749,2479986,2475554,1795080,605878,36950,37646,4433,9685249,38590833
2012:Q2,NoHS,1913330,993493,752473,241020,919838,160942,5645,49801,46278,3523,14041,928,13113,77282,24196,37529,48070,322343,126006,53983,399040,398519,282029,106460,6028,4001,521,1514290,13271864
2012:Q3,College,52322900,13262414,10948911,2313503,39060486,4575100,1212312,3194019,2214017,980002,846721,765539,81181,11302751,939755,948017,3517147,6819569,5230734,474360,7327196,7307082,5484083,1390509,51231,381259,20115,44995703,38167421
2012:Q3,SomeCollege,13556204,4402609,3330721,1071888,9153595,1261542,246412,580926,376276,204650,142514,127113,15401,1606572,221159,336447,810734,2694740,1054102,198446,2871106,2866568,2000609,737164,57987,70808,4538,10685098,30700393
2012:Q3,HS,12360591,4396675,3319295,1077379,7963917,1132675,128005,306997,200195,106803,43472,25508,17965,913982,201029,395235,624321,3059924,923237,235039,2493041,2488684,1801493,615279,32962,38950,4357,9867550,38658586
2012:Q3,NoHS,1922468,998692,760855,237836,923776,154777,5540,56128,52241,3887,12545,1031,11515,81867,23500,37451,50397,324500,123221,53849,397962,397452,279446,107501,6357,4148,510,1524506,13245429
2012:Q4,College,52904579,13398840,11063835,2335005,39505740,4771432,1293592,3112282,2245726,866556,858571,778051,80520,11402125,954700,950059,3531774,6813674,5335524,482006,7329095,7311509,5492138,1415713,49297,354361,17586,45575484,38411256
2012:Q4,SomeCollege,13767926,4439440,3363677,1075763,9328486,1275573,264066,557876,389556,168319,152231,137037,15194,1647317,222170,342636,833353,2740001,1090924,202339,2859895,2855567,1972074,752004,63420,68069,4328,10908031,30887567
2012:Q4,HS,12426026,4414837,3335740,1079097,8011189,1163231,130718,291747,202239,89507,41386,24382,17004,895524,195216,406070,626582,3115156,907731,237829,2480103,2476386,1772054,634485,29606,40241,3717,9945923,38680179
2012:Q4,NoHS,1931487,1008200,770625,237575,923287,151172,5824,60528,57260,3268,11201,1145,10056,82348,22824,36952,52276,326739,118727,54696,392081,391643,270729,110703,6725,3486,437,1539406,13251117
2013:Q1,College,54736299,13675298,11323351,2351947,41061001,4841724,1234755,2942047,2156301,785746,831061,749250,81811,12715081,972416,968861,3702867,6940296,5426133,485762,7297931,7279446,5428324,1436690,47189,367244,18485,47438368,38661106
2013:Q1,SomeCollege,14251264,4515526,3433763,1081763,9735738,1262126,256699,523910,379685,144224,158772,143459,15313,1866823,223680,360246,903784,2850855,1124336,204508,2840181,2835759,1939455,755423,68932,71949,4422,11411082,31083162
2013:Q1,HS,12750975,4472710,3395480,1077230,8278265,1167692,122748,274006,196256,77750,44749,28559,16190,1026702,189622,427198,660301,3240745,886901,237600,2494130,2490410,1808499,614503,26027,41382,3720,10256845,38643613
2013:Q1,NoHS,1977623,1032131,789981,242150,945493,145874,4920,65972,63140,2832,10453,1224,9229,93084,22236,37444,55240,341129,114047,55093,395323,394884,276620,107157,7111,3995,439,1582301,13292463
2013:Q2,College,55394727,14006647,11642168,2364479,41388081,4917716,1207333,2563811,1970723,593089,873745,790999,82746,12888004,985075,970076,3717535,7075704,5697664,491418,7323764,7303669,5424798,1459423,46680,372768,20095,48070963,38918679
2013:Q2,SomeCollege,14556956,4618980,3537637,1081343,9937977,1248898,254701,445332,350666,94666,170874,155493,15382,1920739,224282,365885,928793,2961797,1209122,207553,2838066,2833489,1914873,768019,75986,74612,4577,11718890,31287320
2013:Q2,HS,12847265,4520227,3449718,1070510,8327037,1170717,117090,236307,183152,53155,39134,23747,15388,1012186,182631,435717,660352,3332713,902074,238115,2494034,2490194,1800183,623339,24232,42440,3840,10353231,38536886
2013:Q2,NoHS,2004087,1050643,810154,240489,953443,140854,4337,70139,68138,2001,9798,1364,8434,94630,21640,37084,57545,347887,113607,55922,396526,396070,274744,109412,7617,4297,456,1607561,13373003
2013:Q3,College,56991012,14338315,11952792,2385523,42652697,5024302,1228142,2463741,1923720,540021,855450,771883,83567,13539902,1007298,991227,3863023,7226896,5953527,499190,7372388,7352931,5446848,1500108,41571,364403,19457,49618624,39185680
2013:Q3,SomeCollege,15097694,4751289,3670907,1080382,10346405,1240788,261412,430506,348071,82435,177581,162144,15437,2046121,226567,385087,994781,3081325,1290671,211564,2845741,2841206,1901021,786118,79095,74972,4535,12251953,31500183
2013:Q3,HS,13062541,4557518,3492639,1064880,8505023,1176321,114880,225517,178841,46676,41148,26544,14604,1054348,177114,455966,685752,3424223,910367,239387,2492369,2488825,1796306,631763,17368,43389,3544,10570172,38347997
2013:Q3,NoHS,2044298,1072407,836729,235678,971892,136399,4166,74763,73012,1751,9167,1451,7716,100467,21213,37895,60816,356918,112855,57232,399859,399432,275031,112308,7882,4211,427,1644439,13496271
2013:Q4,College,58739830,14609486,12217892,2391594,44130344,5102121,1242810,2358419,1816260,542159,887319,804560,82760,14403534,1013583,1021711,4068963,7439965,6083057,508861,7517816,7497662,5450868,1528590,48535,469668,20154,51222014,39463307
2013:Q4,SomeCollege,15353801,4781488,3695963,1085526,10572313,1244184,258102,409534,327475,82059,177992,162379,15613,2100041,230721,407210,1044444,3195417,1287988,216680,2866577,2861897,1889558,801298,82257,88785,4680,12487223,31721690
2013:Q4,HS,13195263,4566820,3510419,1056401,8628443,1160686,115462,215567,169305,46261,39305,25138,14167,1125445,181607,463110,726220,3437284,916701,247057,2481786,2478047,1771217,642145,22070,42615,3739,10713476,38069230
2013:Q4,NoHS,2177479,1107326,863512,243814,1070153,148243,5368,70536,68425,2111,8527,1517,7010,114801,24078,46410,78882,393228,120834,59247,417690,417192,283401,118435,8434,6922,498,1759789,13663706
2014:Q1,College,60190380,14838133,12449014,2389119,45352247,5279755,1244274,2374226,1836904,537322,934673,853007,81666,15205178,1016989,1034189,4116806,7533636,6103400,509121,7560272,7539514,5454190,1542511,50947,491865,20758,52630108,39750735
2014:Q1,SomeCollege,15505407,4828258,3736949,1091309,10677148,1267643,252228,412109,331941,80168,179133,163410,15723,2144817,234407,417088,1045733,3251246,1255186,217558,2852863,2848045,1874201,804482,80600,88762,4818,12652544,31950956
2014:Q1,HS,13160079,4556225,3514204,1042021,8603854,1159974,114826,213528,168532,44996,35294,21604,13690,1183778,185033,457417,731993,3375629,898389,247992,2427111,2423205,1730802,629141,21494,41768,3905,10732968,37710007
2014:Q1,NoHS,2296078,1137508,880888,256620,1158570,161954,6516,68060,65608,2453,7893,1602,6291,129058,27039,54317,96363,420779,126595,59997,427506,426935,290273,120681,8718,7263,571,1868572,13868361
2014:Q2,College,61900133,15158627,12758023,2400604,46741506,5355860,1199456,2425422,1815522,609901,927589,846958,80630,16064630,1025431,1052007,4226716,7634102,6318219,512074,7627595,7605920,5478000,1572668,55672,499579,21675,54272538,40046630
2014:Q2,SomeCollege,15761793,4912824,3814284,1098540,10848969,1270747,238072,423617,328197,95421,175594,159766,15828,2197878,239036,430727,1065952,3310566,1277120,219659,2859435,2854451,1866472,821649,80040,86290,4983,12902358,32186893
2014:Q2,HS,13181994,4564185,3532589,1031596,8617809,1139265,110720,216346,164367,51979,38216,25014,13202,1243988,188943,454074,747964,3311066,917189,250039,2400374,2396260,1691139,641213,23064,40844,4113,10781620,37284033
2014:Q2,NoHS,2424130,1168229,901425,266804,1255901,174763,7279,65830,62611,3219,7258,1640,5618,144271,30202,62904,114659,450337,137132,61266,443724,443070,298274,128473,9130,7193,654,1980406,14101189
2014:Q3,College,62471768,15457617,13039049,2418569,47014151,5459808,1227121,2448051,1836951,611100,963362,883949,79413,15871043,1027273,1050320,4196414,7723043,6535296,512421,7630304,7609294,5511037,1616681,57823,423752,21010,54841464,40349659
2014:Q3,SomeCollege,15807799,4987417,3876737,1110680,10820383,1279431,236610,427507,332759,94749,174943,159059,15884,2099933,242531,431026,1043705,3364450,1299655,220592,2857838,2852824,1863765,841820,77409,69830,5015,12949961,32428414
2014:Q3,HS,13016655,4573000,3550381,1022619,8443656,1121698,111552,214097,163018,51080,35559,22864,12695,1177689,191185,438021,734692,3235449,933738,249973,2370452,2366412,1656393,648516,21580,39923,4039,10646203,36805015
2014:Q3,NoHS,2555850,1211197,929537,281660,1344652,188371,8770,63865,60206,3660,6662,1722,4940,150409,33403,70763,132036,480141,148022,62210,458868,458165,308159,135927,9450,4628,703,2096982,14353147
2014:Q4,College,63739097,15665311,13239261,2426050,48073785,5557216,1251099,2419618,1837106,582512,932499,854100,78399,16482696,1037536,1065876,4267830,7822930,6722361,514125,7690125,7669630,5542592,1649020,63344,414675,20495,56048972,40658489
2014:Q4,SomeCollege,15966332,5033829,3913532,1120296,10932503,1286808,234216,420544,333161,87384,169372,153413,15960,2118292,247577,443340,1052356,3423917,1313934,222146,2865494,2860436,1860397,859655,75933,64451,5058,13100838,32674428
2014:Q4,HS,12933940,4547612,3539680,1007932,8386328,1101838,111936,206948,159939,47009,41561,29361,12200,1202908,194618,432037,739779,3162149,942215,250340,2342992,2339006,1620112,656795,23151,38947,3986,10590948,36286658
2014:Q4,NoHS,2696088,1250726,953245,297481,1445363,202199,10310,61654,57736,3918,6066,1744,4322,163958,36844,79958,150597,511964,158413,63399,477165,476407,318408,144070,9914,4016,758,2218923,14615189
2015:Q1,College,65033007,15943049,13506428,2436621,49089958,5815060,1229514,2449391,1941000,508391,932655,856340,76315,16892241,1046907,1074893,4336940,7916237,6881010,515109,7720107,7698889,5545328,1662129,70458,420974,21217,57312901,40971787
2015:Q1,SomeCollege,16132169,5095300,3965472,1129828,11036869,1325951,223939,424539,353753,70786,165660,149834,15825,2108308,252508,451278,1060343,3480412,1320546,223385,2849315,2844103,1846543,861967,73993,61601,5211,13282854,32923849
2015:Q1,HS,12823430,4518981,3525342,993640,8304449,1106584,109145,202522,163871,38651,43364,31726,11638,1203111,197557,421844,743094,3083577,943674,249977,2285272,2281138,1580506,636875,25826,37931,4134,10538158,35742669
2015:Q1,NoHS,2834240,1287672,975421,312251,1546568,218831,11407,59678,55859,3819,5346,1798,3547,175800,40377,89090,169370,543975,168218,64476,489804,488960,328560,146132,10410,3857,844,2344436,14878270
2015:Q2,College,65834594,16310725,13841109,2469617,49523868,5891064,1217954,2369306,1953666,415639,909415,835098,74317,17027348,1046790,1083111,4330609,8002028,7129069,517175,7820486,7798734,5590487,1697608,79243,431396,21753,58014107,41288218
2015:Q2,SomeCollege,16234513,5190137,4042559,1147578,11044376,1329007,215296,408808,356540,52268,160285,144600,15686,2060485,255779,458812,1045823,3533492,1351465,225124,2868110,2862762,1850875,881416,71064,59407,5349,13366403,33175587
2015:Q2,HS,12676891,4523784,3535704,988080,8153107,1081803,107019,190739,161363,29376,48165,37076,11089,1172888,198560,411154,731712,3000943,960083,250041,2268911,2264668,1553923,644234,29609,36902,4243,10407980,35186754
2015:Q2,NoHS,2970106,1326994,997183,329811,1643113,232659,12637,56947,53476,3471,4653,1832,2821,185016,43832,98426,187225,575742,180288,65687,511455,510528,341326,154483,10900,3818,928,2458651,15133346
2015:Q3,College,65359572,16672691,14177607,2495084,48686882,5949227,1277522,2654750,2242509,412241,887135,815383,71752,15808852,1039512,1067710,4122356,8069905,7286428,523485,7917530,7896093,5640672,1746426,87441,421554,21438,57442042,41606451
2015:Q3,SomeCollege,16117745,5280132,4125200,1154932,10837614,1328557,218024,464770,413805,50965,154792,139374,15418,1827073,257794,450103,971766,3578078,1357864,228793,2886820,2881407,1856670,904276,66703,53758,5413,13230926,33428554
2015:Q3,HS,12321662,4501811,3523542,978269,7819851,1054727,109500,204794,176372,28422,52755,42242,10514,1005544,198199,387501,684450,2910942,959072,252367,2249327,2245116,1527193,649844,32147,35932,4211,10072335,34632618
2015:Q3,NoHS,3081883,1363555,1028144,335411,1718328,246039,14794,54194,50414,3780,3916,1868,2048,180688,47198,106511,201605,605903,189968,67513,531795,530804,353802,162520,11353,3130,990,2550089,15371372
2015:Q4,College,66630509,16953363,14436953,2516410,49677146,6146817,1306929,2482590,2295067,187524,868930,799274,69656,16458300,1044457,1090933,4238761,8164143,7343946,531340,7972785,7951514,5705818,1727218,103610,414868,21271,58657724,41925152
2015:Q4,SomeCollege,16295615,5348792,4185490,1163302,10946823,1355512,215476,441646,424476,17170,149465,134248,15217,1853366,262051,468369,994113,3635826,1337825,233175,2873101,2867610,1866404,892808,59812,48586,5491,13422514,33681662
2015:Q4,HS,12218723,4470543,3503246,967297,7748180,1048919,109973,187027,176042,10984,57014,47025,9988,1032116,199939,385764,695214,2836007,940767,255441,2198772,2194569,1498559,618999,42019,34992,4203,10019952,34093968
2015:Q4,NoHS,3216147,1398237,1054621,343616,1817910,261584,16644,49354,47438,1916,3292,1907,1385,194258,50769,116992,220649,638098,196777,69492,541470,540414,365025,161205,11664,2520,1056,2674676,15583303
2016:Q1,College,67685926,17218288,14676986,2541301,50467638,6363932,1291532,2585273,2414450,170823,904607,836037,68569,16766094,1050205,1100982,4297076,8249211,7322350,536377,8024921,8002859,5726473,1746870,114553,414964,22061,59661005,42242987
2016:Q1,SomeCollege,16410028,5407816,4229734,1178081,11002212,1386150,205683,463455,448530,14925,146901,131706,15195,1833290,266491,477654,999346,3689355,1297591,236296,2861048,2855395,1860627,898532,51717,44518,5653,13548980,33933822
2016:Q1,HS,12068698,4443191,3484293,958898,7625507,1046207,107743,189303,179627,9676,54984,45425,9559,1024696,201846,377162,695737,2760397,910435,256995,2157215,2152872,1469428,603755,45611,34077,4344,9911482,33584509
2016:Q1,NoHS,3336461,1429346,1070383,358963,1907115,277070,17903,45501,43605,1896,2882,1993,888,204034,54315,126641,238306,668564,201025,70874,553889,552742,375554,163078,11998,2112,1147,2782572,15760095
2016:Q2,College,69063123,17623354,15058368,2564986,51439768,6384320,1241054,2658956,2541873,117083,909267,841389,67878,17286172,1064057,1119887,4368040,8339624,7524719,543671,8129258,8106692,5773628,1781141,123175,428749,22566,60933865,42558624
2016:Q2,SomeCollege,16626663,5514031,4317736,1196294,11112633,1378273,190515,483417,474301,9116,142344,127104,15240,1842259,272438,493276,1008316,3744677,1316667,240452,2875247,2869456,1866469,916954,43279,42754,5791,13751417,34183946
2016:Q2,HS,12025811,4480275,3528773,951502,7545536,1016996,103553,189806,183557,6249,57024,47839,9184,1038255,205223,373789,698772,2683758,918436,259924,2143148,2138708,1450691,608987,45856,33175,4440,9882663,33117948
2016:Q2,NoHS,3470027,1470086,1091144,378942,1999941,288255,18614,40581,39173,1408,2512,2048,464,215412,57921,136658,255546,701395,210607,72441,572578,571349,387071,169711,12431,2137,1229,2897449,15892701
2016:Q3,College,70426714,17974931,15383950,2590981,52451784,6576345,1217873,2526676,2490209,36467,883186,816566,66619,17852571,1071851,1140930,4495315,8432050,7706116,548872,8264870,8243213,5836270,1830046,133365,443533,21657,62161845,42870729
2016:Q3,SomeCollege,16870703,5630682,4430832,1199850,11240021,1403860,179553,466310,463968,2342,136015,120856,15159,1857484,277324,510559,1033728,3801224,1330289,243674,2897037,2891232,1876940,939842,33308,41142,5806,13973666,34430946
2016:Q3,HS,12015679,4509913,3565092,944821,7505766,1013478,101266,179558,177764,1795,63068,54272,8796,1056750,207815,372101,711742,2614044,923891,262054,2132249,2127919,1433243,615674,46665,32337,4330,9883429,32707991
2016:Q3,NoHS,3591510,1498300,1122761,375539,2093210,301668,19649,37694,37220,474,2073,2073,0,226544,61266,146478,273065,732416,218919,73437,589234,587966,396896,176027,12854,2189,1267,3002277,15972078
2016:Q4,College,70957100,18307897,15699142,2608755,52649203,6653986,1200671,2391365,2391365,0,847435,781350,66085,18002353,1072860,1140052,4546875,8524524,7708655,560426,8308536,8287955,5866123,1866398,129694,425740,20581,62648563,43178475
2016:Q4,SomeCollege,17084412,5729192,4519075,1210117,11355220,1452202,177179,442492,442492,0,138888,123297,15591,1889608,277870,503281,1038018,3848599,1335021,252062,2931518,2925769,1887443,963982,36365,37980,5749,14152894,34673655
2016:Q4,HS,12000360,4495703,3549112,946590,7504658,1027482,98062,173210,173210,0,71850,63186,8663,1081281,206939,365334,714702,2580010,926088,259701,2145244,2141084,1441348,624597,43817,31323,4160,9855116,32365047
2016:Q4,NoHS,3556316,1506813,1135547,371265,2049503,300772,18450,39168,39168,0,2038,1873,166,227529,59824,138177,262845,709638,216371,74692,595068,593861,397016,181461,13422,1961,1207,2961248,15991677
2017:Q1,College,72726081,18615658,15982261,2633397,54110423,6807742,1168531,2374513,2374513,0,856992,792059,64933,18974782,1087909,1171737,4761955,8633531,7707897,564833,8358252,8336587,5896093,1874741,124020,441733,21666,64367829,43483058
2017:Q1,SomeCollege,17531723,5839267,4612529,1226738,11692456,1515944,172575,437425,437425,0,143699,127759,15940,2033317,280924,518657,1089888,3903845,1338947,257235,2951570,2945684,1896759,968229,40040,40657,5886,14580152,34910605
2017:Q1,HS,12184786,4533824,3580890,952935,7650962,1053183,94246,173537,173537,0,74919,66406,8513,1183387,208692,375574,745112,2558366,929693,254253,2131186,2126870,1448731,608525,39361,30252,4316,10053601,32086342
2017:Q1,NoHS,3527988,1515273,1143140,372132,2012715,300171,16982,39867,39867,0,1985,1708,278,236052,58436,131358,254489,685848,213003,74525,591835,590631,394946,178929,13926,2830,1204,2936153,15954933
2017:Q2,College,74185195,18966414,16319952,2646462,55218782,6711336,1155910,2448717,2448717,0,835402,770474,64928,19508370,1095900,1193618,4913717,8736985,8047284,571545,8446952,8424955,5937866,1900770,129573,456745,21997,65738243,43786178
2017:Q2,SomeCollege,17977229,5974722,4738378,1236344,12002507,1530680,170840,450309,450309,0,147257,130668,16590,2119030,282640,527075,1122941,3955820,1432461,263454,2985730,2979777,1910871,986638,39094,43173,5953,14991499,35140246
2017:Q2,HS,12371744,4589135,3632598,956537,7782609,1047532,91820,179504,179504,0,81787,73325,8461,1247434,209657,381378,766179,2538995,987862,250462,2153805,2149438,1461399,613754,45045,29239,4367,10217939,31865804
2017:Q2,NoHS,3481305,1514932,1148206,366726,1966373,294121,15762,39400,39400,0,2066,1518,548,239216,56740,123581,243733,659472,217787,74495,592936,591760,392423,181547,14138,3651,1176,2888370,15867779
2017:Q3,College,75455138,19300881,16645578,2655303,56154257,6714952,1205180,2366464,2366464,0,812030,749315,62715,20099784,1109435,1216684,5097608,8839680,8103919,588521,8534451,8512414,5986189,1939776,124841,461608,22037,66920687,44089537
2017:Q3,SomeCollege,18357630,6099589,4856783,1242806,12258041,1565076,178256,432093,432093,0,150296,133484,16812,2213339,285274,536162,1165067,4006511,1451658,274311,3028082,3022088,1927877,1007981,42302,43928,5994,15329549,35361031
2017:Q3,HS,12553212,4647615,3687570,960045,7905597,1056659,93084,176507,176507,0,88307,80017,8290,1319006,211788,388206,793136,2523349,1003485,252069,2171655,2167272,1479103,618337,41515,28317,4383,10381557,31697363
2017:Q3,NoHS,3427853,1513943,1155944,357999,1913910,289101,15333,40590,40590,0,1889,1331,558,242127,54996,115613,232463,631395,214546,75857,592476,591339,389632,183090,14487,4130,1137,2835378,15736147
2017:Q4,College,77388632,19603315,16914608,2688706,57785318,6789749,1268270,2387686,2387686,0,751335,690028,61306,21140270,1123338,1243105,5306018,8943757,8235842,595947,8644837,8622864,6027976,1979609,124992,490286,21973,68743795,44394836
2017:Q4,SomeCollege,18843963,6209619,4953134,1256485,12634343,1613540,187668,434154,434154,0,151416,134142,17274,2370188,287866,547385,1213974,4056600,1490779,280774,3073066,3067043,1941607,1033088,43534,48814,6023,15770897,35571413
2017:Q4,HS,12809213,4695883,3722909,972974,8113330,1076395,95090,179911,179911,0,98642,90448,8194,1434164,214233,397030,824615,2511697,1032219,249334,2202937,2198547,1497163,631675,42377,27332,4390,10606276,31574946
2017:Q4,NoHS,3367610,1505355,1155884,349470,1862255,284628,14994,40533,40533,0,1808,1123,685,248498,53139,107672,220624,602214,212650,75496,593132,592039,385599,186413,14699,5328,1093,2774478,15565969
2018:Q1,College,78124899,20051255,17329112,2722143,58073645,6984481,1245297,2438528,2438528,0,730484,670970,59513,21056653,1132473,1245551,5294485,9038159,8303509,604026,8695018,8671103,6054506,1985058,126979,504560,23916,69429881,44703778
2018:Q1,SomeCollege,19121719,6355297,5081591,1273707,12766421,1685818,184237,441778,441778,0,154437,136717,17720,2371740,289475,541627,1197102,4100323,1512434,287449,3082786,3076566,1946541,1034762,44081,51182,6220,16038933,35769845
2018:Q1,HS,12963676,4788613,3801261,987352,8175064,1112659,92499,185413,185413,0,104557,96459,8098,1447794,216173,394799,822737,2498938,1052298,247197,2203260,2198579,1508858,618410,44870,26441,4681,10760417,31492482
2018:Q1,NoHS,3293554,1503122,1157443,345679,1790433,281481,13523,40076,40076,0,1728,950,777,243551,51117,98331,205559,571344,208669,75052,582420,581324,378784,181647,14854,6039,1096,2711134,15363177
2018:Q2,College,79093144,20335523,17582986,2752537,58757621,6900809,1276740,2547792,2547792,0,717249,659807,57442,21353686,1146866,1258484,5394891,9138768,8412984,609352,8770867,8747077,6105852,2005305,137056,498865,23790,70322277,45018062
2018:Q2,SomeCollege,19436148,6471598,5183720,1287879,12964549,1701966,188792,460535,460535,0,157787,139605,18182,2425449,291873,542896,1212553,4145057,1544878,292762,3107002,3100763,1960860,1048573,41266,50064,6239,16329146,35954778
2018:Q2,HS,13133622,4852816,3851429,1001387,8280806,1114165,92889,194822,194822,0,109629,101618,8011,1498445,219100,397926,838951,2490923,1079973,243984,2235644,2230956,1527498,622935,54867,25656,4688,10897978,31443901
2018:Q2,NoHS,3201542,1483158,1144061,339097,1718384,273355,12696,38805,38805,0,1637,789,849,241679,49117,89618,191610,540521,205305,74040,576041,574994,372641,181361,14866,6125,1047,2625502,15133703
2018:Q3,College,80714021,20633544,17858794,2774749,60080477,6769236,1276041,2717503,2717503,0,709229,653945,55285,22228909,1163064,1272430,5590606,9247892,8487177,618391,8873539,8849072,6164554,2048504,134401,501612,24467,71840482,45339391
2018:Q3,SomeCollege,19841016,6581035,5282641,1298394,13259981,1707675,188483,490818,490818,0,161405,142681,18724,2559047,294415,544529,1255281,4191529,1567183,299616,3148992,3142671,1977607,1070924,43759,50382,6320,16692024,36124665
2018:Q3,HS,13390077,4933252,3919829,1013423,8456825,1110453,91645,208231,208231,0,114187,106242,7945,1604104,222438,401785,870244,2487898,1103159,242682,2265996,2261188,1550137,633097,53098,24856,4808,11124081,31423131
